colorway,bottomview,lateralfrontright,brand_name,angledfront,shoe_name,angledheel
metallic silver,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800320_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800320_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800320_3.jpg,"air foamposite pro ""silver surfer""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800320_4.jpg
"pure platinum, white wolf grey",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800612_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800612_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800612_3.jpg,"vapormax fx/cdg ""cdg""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/8/0/800612_4.jpg
"white, black-bold berry-lyn bl",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743047-nike-kyrie-2-kyrache-white-black-bold-berry-lyn-bl-042605_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743047-nike-kyrie-2-kyrache-white-black-bold-berry-lyn-bl-042605_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743047-nike-kyrie-2-kyrache-white-black-bold-berry-lyn-bl-042605_3.jpg,"kyrie 2 ""kyrache""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743047-nike-kyrie-2-kyrache-white-black-bold-berry-lyn-bl-042605_4.jpg
hypr crmsn-mtlc cl gry-hyp,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-12-six-meridians-hypr-crmsn-mtlc-cl-gry-hyp-042262_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-12-six-meridians-hypr-crmsn-mtlc-cl-gry-hyp-042262_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-12-six-meridians-hypr-crmsn-mtlc-cl-gry-hyp-042262_3.jpg,"lebron 12 ""six meridians""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-12-six-meridians-hypr-crmsn-mtlc-cl-gry-hyp-042262_4.jpg
"black, olive khaki-sunset",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-premium-sb-510-black-olive-khaki-sunset-081063_2.png,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-premium-sb-510-black-olive-khaki-sunset-081063_1.png,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-premium-sb-510-black-olive-khaki-sunset-081063_3.png,"dunk high sb fiveoneo ""510""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-dunk-high-premium-sb-510-black-olive-khaki-sunset-081063_4.png
"drk obsidian, sqdrn bl-smmt wht",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-free-flyknit-mercurial-2016-release-drk-obsidian-sqdrn-bl-smmt-wht-053009_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-free-flyknit-mercurial-2016-release-drk-obsidian-sqdrn-bl-smmt-wht-053009_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-free-flyknit-mercurial-2016-release-drk-obsidian-sqdrn-bl-smmt-wht-053009_3.jpg,"free flyknit mercurial ""2016 release""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-free-flyknit-mercurial-2016-release-drk-obsidian-sqdrn-bl-smmt-wht-053009_4.jpg
"black, white-pure purple",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-air-max-cb-94-gs-black-white-pure-purple-042609_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-air-max-cb-94-gs-black-white-pure-purple-042609_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-air-max-cb-94-gs-black-white-pure-purple-042609_3.jpg,air max cb 94 (gs),https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743051-nike-air-max-cb-94-gs-black-white-pure-purple-042609_4.jpg
"white, black-dark grey",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kyrie-1-bhm-white-dark-grey-black-042338_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kyrie-1-bhm-white-dark-grey-black-042338_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kyrie-1-bhm-white-dark-grey-black-042338_3.jpg,kyrie 1 bhm,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kyrie-1-bhm-white-dark-grey-black-042338_4.jpg
"black, psn green-pnk fl-gmm bl",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743014-nike-little-posite-one-qs-gs-fruity-pebbles-black-psn-green-pnk-fl-gmm-bl-042547_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743014-nike-little-posite-one-qs-gs-fruity-pebbles-black-psn-green-pnk-fl-gmm-bl-042547_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743014-nike-little-posite-one-qs-gs-fruity-pebbles-black-psn-green-pnk-fl-gmm-bl-042547_3.jpg,"little posite one qs (gs) ""fruity pebbles""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743014-nike-little-posite-one-qs-gs-fruity-pebbles-black-psn-green-pnk-fl-gmm-bl-042547_4.jpg
"night maroon, nght mrn-gym rd",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743028-nike-ws-air-max-90-ultra-lotc-qs-shanghai-night-maroon-nght-mrn-gym-rd-052963_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743028-nike-ws-air-max-90-ultra-lotc-qs-shanghai-night-maroon-nght-mrn-gym-rd-052963_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743029-nike-ws-air-max-90-ultra-lotc-qs-shanghai-night-maroon-nght-mrn-gym-rd-052963_3.jpg,"w's air max 90 ultra lotc qs ""shanghai""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743029-nike-ws-air-max-90-ultra-lotc-qs-shanghai-night-maroon-nght-mrn-gym-rd-052963_4.jpg
"alligator, black-multi-color",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-xiii-as-alligator-black-multi-color-042554_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-xiii-as-alligator-black-multi-color-042554_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-xiii-as-alligator-black-multi-color-042554_3.jpg,lebron 13 as,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-lebron-xiii-as-alligator-black-multi-color-042554_4.jpg
"sail, sail",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743026-nike-zoom-kobe-1-ftb-fade-to-black-sail-sail-042559_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743026-nike-zoom-kobe-1-ftb-fade-to-black-sail-sail-042559_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743026-nike-zoom-kobe-1-ftb-fade-to-black-sail-sail-042559_3.jpg,"zoom kobe 1 ftb ""fade to black""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743026-nike-zoom-kobe-1-ftb-fade-to-black-sail-sail-042559_4.jpg
"dust, dust",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743035-nike-zoom-kobe-4-ftb-fade-to-black-dust-dust-042565_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743035-nike-zoom-kobe-4-ftb-fade-to-black-dust-dust-042565_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743035-nike-zoom-kobe-4-ftb-fade-to-black-dust-dust-042565_3.jpg,"zoom kobe 4 ftb ""fade to black""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743035-nike-zoom-kobe-4-ftb-fade-to-black-dust-dust-042565_4.jpg
"tumbled grey, tumbled grey",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743033-nike-zoom-kobe-5-ftb-fade-to-black-tumbled-grey-tumbled-grey-042568_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743033-nike-zoom-kobe-5-ftb-fade-to-black-tumbled-grey-tumbled-grey-042568_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743033-nike-zoom-kobe-5-ftb-fade-to-black-tumbled-grey-tumbled-grey-042568_3.jpg,"zoom kobe 5 ftb ""fade to black""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743034-nike-zoom-kobe-5-ftb-fade-to-black-tumbled-grey-tumbled-grey-042568_4.jpg
"river rock, river rock",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743037-nike-zoom-kobe-6-ftb-fade-to-black-river-rock-river-rock-042569_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743037-nike-zoom-kobe-6-ftb-fade-to-black-river-rock-river-rock-042569_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743037-nike-zoom-kobe-6-ftb-fade-to-black-river-rock-river-rock-042569_3.jpg,"zoom kobe 6 ftb ""fade to black""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743038-nike-zoom-kobe-6-ftb-fade-to-black-river-rock-river-rock-042569_4.jpg
"university red, black-white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kd-7-ext-cnvs-qs-plaid-and-polka-dot-university-red-black-white-042363_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kd-7-ext-cnvs-qs-plaid-and-polka-dot-university-red-black-white-042363_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kd-7-ext-cnvs-qs-plaid-and-polka-dot-university-red-black-white-042363_3.jpg,"kd 7 ext cnvs qs ""plaid and polka dot""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kd-7-ext-cnvs-qs-plaid-and-polka-dot-university-red-black-white-042363_4.jpg
"dk obsidian,  dk obsidian",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596144759-nike-kobe-10-elite-low-ftb-dk-obsidian-dk-obsidian-042574_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596144759-nike-kobe-10-elite-low-ftb-dk-obsidian-dk-obsidian-042574_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596144759-nike-kobe-10-elite-low-ftb-dk-obsidian-dk-obsidian-042574_3.jpg,"kobe 10 elite low ftb ""fade to black""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596144759-nike-kobe-10-elite-low-ftb-dk-obsidian-dk-obsidian-042574_4.jpg
"iguana, white-bright crimson-blk",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743054-nike-zoom-stefan-janoski-cnvs-prm-iguana-white-bright-crimson-blk-081335_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743054-nike-zoom-stefan-janoski-cnvs-prm-iguana-white-bright-crimson-blk-081335_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743054-nike-zoom-stefan-janoski-cnvs-prm-iguana-white-bright-crimson-blk-081335_3.jpg,zoom stefan janoski cnvs prm,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743054-nike-zoom-stefan-janoski-cnvs-prm-iguana-white-bright-crimson-blk-081335_4.jpg
"black, brght crmsn-crt prpl-vlt",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-af1-ultra-flyknit-mid-black-brght-crmsn-crt-prpl-vlt-021496_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-af1-ultra-flyknit-mid-black-brght-crmsn-crt-prpl-vlt-021496_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-af1-ultra-flyknit-mid-black-brght-crmsn-crt-prpl-vlt-021496_3.jpg,af1 ultra flyknit mid,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-af1-ultra-flyknit-mid-black-brght-crmsn-crt-prpl-vlt-021496_4.jpg
"fireberry, volt-pink flash",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-flyknit-racer-fireberry-volt-pink-flash-052975_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-flyknit-racer-fireberry-volt-pink-flash-052975_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-flyknit-racer-fireberry-volt-pink-flash-052975_3.jpg,flyknit racer,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-flyknit-racer-fireberry-volt-pink-flash-052975_4.jpg
"anthractite, anthracite",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596143403-nike-kobe-9-elite-ftb-fade-to-black-anthractite-anthracite-042573_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596143403-nike-kobe-9-elite-ftb-fade-to-black-anthractite-anthracite-042573_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596143403-nike-kobe-9-elite-ftb-fade-to-black-anthractite-anthracite-042573_3.jpg,"kobe 9 elite ftb ""fade to black""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596143403-nike-kobe-9-elite-ftb-fade-to-black-anthractite-anthracite-042573_4.jpg
"black, white-wolf grey",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-kyrie-2-eybl-black-white-wolf-grey-042576_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-kyrie-2-eybl-black-white-wolf-grey-042576_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-kyrie-2-eybl-black-white-wolf-grey-042576_3.jpg,"kyrie 2 ""eybl""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63596702970-nike-kyrie-2-eybl-black-white-wolf-grey-042576_4.jpg
"wht, hypr jd-urbn llc-brght mng",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-kyrie-2-wht-hypr-jd-urbn-llc-brght-mng-042581_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-kyrie-2-wht-hypr-jd-urbn-llc-brght-mng-042581_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-kyrie-2-wht-hypr-jd-urbn-llc-brght-mng-042581_3.jpg,kyrie 2,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-kyrie-2-wht-hypr-jd-urbn-llc-brght-mng-042581_4.jpg
"multi-color, volt-chrome",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kobe-8-system-prelude-prelude-8-multi-color-volt-chrome-042053_2.png,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kobe-8-system-prelude-prelude-8-multi-color-volt-chrome-042053_1.png,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kobe-8-system-prelude-prelude-8-multi-color-volt-chrome-042053_3.png,"kobe 8 system prelude ""prelude 8""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-kobe-8-system-prelude-prelude-8-multi-color-volt-chrome-042053_4.png
"lt bg chlk, smmt wht-bg chlk-gy",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-ws-air-max-90-qs-nyc-lt-bg-chlk-smmt-wht-bg-chlk-gy-052835_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-ws-air-max-90-qs-nyc-lt-bg-chlk-smmt-wht-bg-chlk-gy-052835_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-ws-air-max-90-qs-nyc-lt-bg-chlk-smmt-wht-bg-chlk-gy-052835_3.jpg,"w's air max 90 qs ""nyc""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-ws-air-max-90-qs-nyc-lt-bg-chlk-smmt-wht-bg-chlk-gy-052835_4.jpg
"beta blue, bt bl-anthrct-cl gry",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597281782-nike-air-huarache-beta-blue-bt-bl-anthrct-cl-gry-052979_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597281782-nike-air-huarache-beta-blue-bt-bl-anthrct-cl-gry-052979_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597281782-nike-air-huarache-beta-blue-bt-bl-anthrct-cl-gry-052979_3.jpg,air huarache,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597281782-nike-air-huarache-beta-blue-bt-bl-anthrct-cl-gry-052979_4.jpg
"black, dark grey-white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-nike-air-huarache-run-prm-black-dark-grey-white-052951_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-nike-air-huarache-run-prm-black-dark-grey-white-052951_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-nike-air-huarache-run-prm-black-dark-grey-white-052951_3.jpg,air huarache run prm,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63611743024-nike-air-huarache-run-prm-black-dark-grey-white-052951_4.jpg
"game royal, game royal-black",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/4/042124_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/4/042124_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/4/042124-3.jpg,lebron 11 ext suede qs,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/0/4/042124_4.jpg
"bamboo,  black white",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200493-nike-nike-dunk-low-premium-sb-420-hemp-bamboo-black-white-081324_2.jpg,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200492-nike-nike-dunk-low-premium-sb-420-hemp-bamboo-black-white-081324_1.jpg,nike,https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200493-nike-nike-dunk-low-premium-sb-420-hemp-bamboo-black-white-081324_3.jpg,"dunk low premium sb ""420 hemp""",https://www.flightclub.com/media/catalog/product/cache/1/image/800x570/9df78eab33525d08d6e5fb8d27136e95/6/3/63597200493-nike-nike-dunk-low-premium-sb-420-hemp-bamboo-black-white-081324_4.jpg
